,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
105,Kuwait,110780.91536748329,651.4253897550111,645.697109131403,663.5478841870824,3.77728285077951,3.741650334075725,25940.5880178174,152.5385300668151,151.19718930957694,155.37714699331855,0.8844075723830738,0.8761403118040088,1.027550111358576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4973.503340757238,921309.8040089087,215.73495322939883,1.164583518930958,4893.469933184855,1.1458552338530068,0.10936971046770605,7.443207126948771,18268.064587973273,3966.5924276169267,423.16258351893094,0.0,3801.5077951002227,0.42779510022271716,0.09289532293986637,0.009910913140311804,890.1224944320712,70.85654788418685,4270563.0,232.12799999999808,33.70000000000026,2.34500000000002,1.1139999999999897,65530.53700000028,0.0,132.2350000000005,15.840000000000092,2.700000000000023,37.0,0.0,2.0,75.49000000000062,0.8059999999999985
106,Kyrgyzstan,50376.08215962441,236.4600938967136,234.4912957746478,958.2488262910798,4.016431924882629,3.963476525821602,7721.429685446004,36.24357981220657,35.9418145539906,146.87623004694836,0.6156502347417819,0.6075117370892026,1.0199530516431914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.06572769953053,158.94366197183098,16.122065727699532,0.4812206572769953,93.4906103286385,0.0026760563380281693,0.002417840375586854,0.00023474178403755865,14.335680751173708,61.939084507042345,6524191.0,32.333000000000126,26.2999999999999,4.489000000000021,2.8819999999999903,3393.473999999994,1.3999999999999888,436.36199999999616,7.110000000000011,3.5999999999999805,50.5,89.22000000000054,4.5,71.4500000000005,0.6970000000000023
107,Laos,88.23571428571428,3.9,3.582688095238095,0.030952380952380953,0.004761904761904762,0.0037452380952380953,12.127533333333322,0.5360285714285715,0.49245476190476195,0.00425,0.0006523809523809525,0.0005190476190476191,0.06792857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.402380952381,4106.047619047619,1182.354761904762,25.011904761904763,1096.990476190476,0.07266666666666667,0.05642857142857143,0.01626190476190476,150.78333333333333,36.194833333333285,7275556.0,29.715000000000114,24.39999999999981,4.028999999999997,2.3220000000000023,6397.360000000007,22.699999999999992,368.1110000000021,4.0,7.300000000000039,51.2000000000004,49.83899999999995,1.5,67.91999999999929,0.6129999999999997
108,Latvia,30567.258928571428,285.99330357142856,283.0915066964285,547.7946428571429,5.064732142857143,5.012810267857144,16205.718656250001,151.62385714285716,150.08547991071427,290.42200669642847,2.6850937500000005,2.657571428571427,1.0245982142857162,0.0,0.0,305.5669642857143,162.00116517857148,6.956517857142857,3.6881116071428575,34.184491071428575,18.12345089285714,5464.441964285715,671732.5825892857,356.12972544642844,2.897042410714288,5398.991071428572,2.862357142857143,0.03398883928571427,196.16071428571436,40389.04241071428,32675.39285714286,7763.78125,1144.372767857143,1081.5245535714287,2.141294642857142,1.7325669642857147,0.4116294642857144,573.375,51.960691964285694,1886202.0,31.211999999999936,43.90000000000003,19.753999999999987,14.136000000000132,25063.846000000147,0.6999999999999941,350.0599999999983,4.910000000000023,25.60000000000021,51.0,0.0,5.570000000000013,75.29000000000065,0.8659999999999995
109,Lebanon,144742.9446902655,1185.7389380530974,1183.6779336283178,1701.9712389380531,16.88274336283186,16.7721703539823,21206.38407743364,173.7234137168142,173.42140265486734,249.3569048672566,2.4735707964601787,2.4573429203539834,1.0228097345132743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9203539823009,63984.11061946903,9.374353982300883,0.023429203539823012,80.76991150442478,0.011831858407079645,0.0,0.0,38478.63274336283,23527.451327433628,13219.66814159292,1012.5553097345132,1284.5663716814158,0.563849557522124,0.34471238938053106,0.193716814159292,188.1946902654867,71.44780973451346,6825442.0,594.5609999999939,31.10000000000024,8.514000000000031,5.42999999999999,13367.565000000093,0.0,266.5910000000003,12.710000000000033,26.899999999999782,40.700000000000344,0.0,2.9000000000000075,78.93000000000025,0.7440000000000065
110,Lesotho,4257.881081081081,29.16216216216216,29.135121621621618,109.0972972972973,0.8648648648648649,0.8641324324324314,1987.5724891891875,13.612862162162159,13.60023513513513,50.92649189189184,0.4037297297297299,0.4033675675675682,0.7537297297297293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24324324324324,43.24324324324324,0.0,0.0,43.21621621621622,0.002027027027027027,0.002027027027027027,0.0,20.13243243243243,59.26518918918918,2142252.0,73.56200000000062,22.19999999999987,4.50600000000002,2.64700000000002,2851.153000000021,59.59999999999982,405.1259999999996,3.940000000000035,0.40000000000000274,53.90000000000005,2.1169999999999916,0.0,54.33000000000027,0.526999999999996
111,Liberia,1286.2172897196263,4.9392523364485985,4.93658644859813,64.86682242990655,0.1985981308411215,0.19864018691588795,254.3099299065424,0.9765817757009324,0.9760303738317738,12.825394859813034,0.03927570093457946,0.03921495327102797,0.6115186915887855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.05607476635514,85.05607476635514,0.0,0.0,0.0,0.0016822429906542056,0.0016822429906542056,0.0,0.0,56.68960280373848,5057677.0,49.127000000000315,19.199999999999875,3.057000000000012,1.7559999999999814,752.7880000000004,38.60000000000024,272.5090000000016,2.419999999999983,1.5,18.100000000000136,1.1879999999999917,0.8000000000000064,64.09999999999957,0.47999999999999693
112,Libya,61945.829545454544,412.98636363636365,411.7827977272728,986.1409090909091,7.027272727272727,7.01105681818182,9015.171302272733,60.103206818181775,59.92803409090906,143.51623863636362,1.0227522727272722,1.020359090909092,0.8609999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.425,0.0,0.0,0.26405000000000006,500.29318181818184,0.07281136363636365,0.03378863636363636,30.49409090909091,243.8840909090909,243.8840909090909,0.0,0.0,240.45454545454547,0.0035454545454545456,0.0035454545454545456,0.0,34.970454545454544,81.27122727272706,6871287.0,3.6230000000000295,29.0,4.423999999999982,2.8160000000000127,17881.50899999985,0.0,341.8619999999968,10.429999999999968,0.0,0.0,0.0,3.7000000000000286,72.90999999999987,0.7239999999999942
113,Liechtenstein,1056.0636363636363,6.795454545454546,6.775363636363639,19.456818181818182,0.1318181818181818,0.13186818181818194,27691.31385,178.1853477272728,177.65753181818192,510.1820568181833,3.456431818181818,3.456465909090917,0.5945454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.05909090909091,13357.552272727273,350.25178863636376,2.5974613636363637,97.28863636363636,2.55105,0.04798409090909091,51.97227272727271,1405.05,965.2636363636364,439.78636363636366,35.82954545454545,33.57727272727273,3.6843863636363627,2.5312272727272727,1.1529772727272727,880.4522727272728,12.342340909090925,38137.0,237.0120000000015,0.0,0.0,0.0,0.0,0.0,0.0,7.769999999999984,0.0,0.0,0.0,2.397000000000019,82.49000000000045,0.9189999999999966
114,Lithuania,74529.4054054054,599.240990990991,593.0238153153153,1138.6081081081081,9.26126126126126,9.192439189189193,27377.457189189183,220.12377702702702,217.83997972972955,418.2536328828827,3.401954954954954,3.3766418918918903,1.0197522522522524,0.0,0.0,420.7972972972973,154.57469369369375,4.676216216216217,1.717756756756757,28.616873873873875,10.512054054054051,7129.54954954955,1067451.1418918918,392.11499549549524,2.618952702702702,6976.457207207207,2.5627184684684705,0.05866891891891898,70.48536036036047,135356.8963963964,94340.74099099099,41016.15540540541,2980.887387387387,2901.2995495495497,4.972252252252249,3.4656081081081087,1.5065765765765773,1065.7567567567567,53.43997747747734,2722291.0,45.134999999999856,43.5,19.00200000000019,13.778000000000018,29524.265000000123,0.6999999999999942,342.9890000000012,3.670000000000016,21.300000000000015,38.0,0.0,6.559999999999956,75.93000000000025,0.882000000000004
115,Luxembourg,25209.986636971047,154.09799554565703,153.3563429844098,302.83073496659244,1.799554565701559,1.795750556792873,40273.08816258353,246.17240979955452,244.98758129175954,483.7737750556793,2.874910913140311,2.8686971046770617,1.0331848552338518,16.608017817371937,26.53153674832963,87.48106904231626,139.75151002227182,0.0,0.0,0.0,0.0,6187.723830734966,1044882.1826280623,1669.2048663697099,9.88492650334075,6136.089086859688,9.802429844098002,0.028964365256124742,96.44432071269499,16435.358574610244,12088.79732739421,4346.561247216036,370.0133630289532,594.7973273942093,2.6255011135857456,1.9312249443207128,0.6944320712694877,950.1826280623608,50.86875278396451,625976.0,231.4470000000001,39.70000000000033,14.311999999999916,9.842000000000041,94277.96500000064,0.20000000000000165,128.27500000000097,4.420000000000027,20.89999999999982,26.0,0.0,4.509999999999992,82.25,0.9159999999999971
116,Macao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54008.38383838384,26272.31313131313,14031.636363636364,1247.0,1309.4343434343434,8.317575757575758,4.046060606060606,2.1610101010101013,2016.5858585858587,22.916161616161656,649342.0,20546.766000000014,39.19999999999993,9.798,4.99099999999999,104861.85099999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.23999999999984,0.0
117,Madagascar,14361.330188679245,94.82075471698113,93.94207547169813,215.56132075471697,1.8183962264150944,1.7691981132075463,518.6277216981127,3.4242358490566036,3.3925165094339613,7.784514150943389,0.06564622641509427,0.06387028301886809,0.8037500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.73349056603774,36656.681603773584,1.323754716981132,0.007530660377358488,445.39858490566036,0.0161014150943396,0.13979716981132081,10.68490566037736,1.4363207547169812,1.4363207547169812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37872641509457,27691019.0,43.95099999999973,19.600000000000154,2.9289999999999994,1.6860000000000044,1416.4399999999946,77.5999999999994,405.9940000000034,3.9400000000000373,0.0,0.0,50.54000000000052,0.20000000000000157,67.0400000000006,0.5279999999999978
118,Malawi,11623.597590361445,82.44819277108434,82.40515421686744,369.76385542168674,2.778313253012048,2.778359036144579,607.6123686746987,4.309913253012046,4.307657831325301,19.329084337349407,0.14520722891566254,0.1451349397590361,0.8939759036144571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3590361445783,24701.069879518072,1.291216867469879,0.007171084337349394,539.5879518072289,0.02819518072289155,0.08048915662650603,32.12722891566263,19453.98795180723,19453.98795180723,0.0,423.7277108433735,815.7831325301205,0.10166265060240963,0.10166265060240963,0.0,42.6433734939759,52.75515662650594,19129955.0,197.5190000000002,18.10000000000013,2.9790000000000227,1.7830000000000081,1095.042000000003,71.4000000000005,227.34900000000104,3.9400000000000373,4.400000000000031,24.700000000000045,8.704000000000057,1.3000000000000052,64.2599999999995,0.48300000000000237
119,Malaysia,98844.6012526096,990.7223382045929,964.1873006263047,422.92275574112733,4.064718162839249,3.8198977035490618,3053.964265135701,30.60996450939457,29.790110647181645,13.066841336116918,0.1256179540709814,0.11798747390396658,1.0139248434237997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21120.680584551148,2601229.96868476,80.36923173277663,0.6525636743215036,21539.23382045929,0.6655031315240084,0.03407306889352819,186.37745302714004,142078.81837160751,93508.68058455116,48570.13778705637,3816.0146137787056,3991.7181628392486,0.43895615866388304,0.288830897703549,0.15002087682672235,123.33611691022965,61.15340292275595,32365998.0,96.25400000000064,29.899999999999757,6.293000000000005,3.4069999999999823,26808.164000000226,0.10000000000000085,260.94199999999836,16.739999999999842,1.0,42.40000000000007,0.0,1.8999999999999848,76.16000000000024,0.810000000000002
120,Maldives,11082.006880733945,105.40366972477064,97.28899999999999,34.25,0.231651376146789,0.2114426605504591,20501.657389908254,194.99631651376157,179.9841788990826,63.36249770642202,0.4285550458715593,0.3909839449541282,0.9793119266055043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.5642201834862,237222.85550458715,438.8610917431197,3.3088371559633023,1787.3050458715597,3.3064977064220167,0.04620642201834859,42.674770642201906,52190.793577981654,44827.97247706422,7362.821100917431,977.4174311926605,1022.8004587155963,9.65520642201835,8.293142201834863,1.3620642201834863,1892.1720183486239,0.0,540542.0,1454.4329999999993,30.60000000000023,4.119999999999956,2.875,15183.616000000107,0.0,164.90499999999918,9.190000000000047,2.100000000000015,55.0,95.8029999999999,0.0,78.91999999999912,0.7400000000000045
121,Mali,5018.236276849642,33.875894988066825,33.7882553699284,198.3221957040573,1.2195704057279235,1.2147923627684976,247.8039546539379,1.672813842482101,1.668503579952267,9.79329116945108,0.060178997613365134,0.05991885441527444,0.9953221957040567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.37231503579955,353.19331742243435,31.178997613365155,0.0,191.3436754176611,0.0019093078758949881,0.0017422434367541765,0.0001431980906921241,9.443914081145584,49.81844868735086,20250834.0,15.19599999999993,16.39999999999989,2.519000000000005,1.4859999999999924,2014.3059999999894,0.0,268.0240000000015,2.4199999999999826,1.6000000000000125,23.0,52.23199999999998,0.10000000000000078,59.310000000000336,0.43399999999999805
122,Malta,8972.458244111349,65.2762312633833,65.24992505353319,123.19057815845824,0.892933618843683,0.8929614561027833,20320.873693790152,147.8379743040684,147.7783897216274,279.00264882227,2.022364025695927,2.0223747323340464,0.840256959314776,0.0,0.0,0.0,0.0,0.31419914346895084,0.711612419700214,2.882942184154175,6.529293361884368,1921.222698072805,330759.6830835118,749.1063768736623,4.351188436830836,1908.0792291220557,4.321426124197003,0.024207708779443216,227.79528907922895,42873.235546038544,29776.381156316915,13146.18415417559,878.7537473233405,853.7237687366166,9.709935760171303,6.743704496788008,2.9773661670235536,1933.5182012847965,53.71985010706627,441539.0,1454.0370000000084,42.400000000000034,19.426000000000105,11.32399999999995,36513.323000000324,0.20000000000000168,168.71100000000033,8.82999999999995,20.899999999999814,30.20000000000023,0.0,4.4849999999999595,82.52999999999946,0.8949999999999957
123,Marshall Islands,3.742574257425743,0.019801980198019802,0.012742574257425742,0.0,0.0,0.0,63.22520792079215,0.3345247524752475,0.2150643564356436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59194.0,295.150000000001,0.0,0.0,0.0,3819.202000000011,0.0,557.7930000000017,30.529999999999976,0.0,0.0,82.5020000000003,2.6999999999999953,73.70000000000026,0.7039999999999981
124,Mauritania,9011.011627906977,43.85581395348837,43.67807209302325,219.4232558139535,1.0627906976744186,1.0625116279069755,1937.9936418604652,9.43205581395348,9.393832558139529,47.191223255813924,0.22852790697674477,0.2285093023255821,0.8661860465116289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.486046511627904,16949.216279069766,3.6452534883720937,0.01172325581395349,439.3906976744186,0.09450930232558158,0.0,0.0,62.77906976744186,62.77906976744186,0.0,0.0,35.165116279069764,0.0013488372093023258,0.0013488372093023258,0.0,7.5418604651162795,45.76727906976741,4649660.0,4.288999999999988,20.300000000000075,3.1379999999999897,1.7920000000000018,3597.6329999999784,6.0,232.3469999999988,2.4199999999999835,0.0,0.0,15.949999999999882,0.0,64.91999999999932,0.545999999999998
125,Mauritius,515.4272300469484,3.0211267605633805,2.972211267605635,10.21830985915493,0.03990610328638498,0.03892488262910799,405.2843122065735,2.375523474178402,2.3370399061032914,8.034694835680753,0.03137558685446009,0.030591549295774637,0.4172535211267607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.8615023474179,782.9929577464789,19.868544600938968,0.0,503.3262910798122,0.06314553990610329,0.061572769953051644,0.0015727699530516434,395.7136150234742,42.26511737089197,1271767.0,622.9619999999996,37.39999999999975,10.945000000000027,5.884000000000014,20292.745000000068,0.5,224.6440000000002,22.020000000000238,3.200000000000025,40.700000000000315,0.0,3.400000000000015,74.99000000000069,0.8039999999999946
126,Mexico,858251.4831013917,4737.0675944334,4725.454137176939,80207.21073558649,438.3558648111332,437.4572783300196,6656.582314115307,36.7406143141153,36.65051689860836,622.0856063618293,3.3998807157057644,3.392932405566601,0.9223260437375744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12757.916500994035,2118478.5168986083,16.43087276341948,0.09895029821073562,12705.500994035785,0.09854075546719689,0.3188270377733599,34.49065606361837,1696367.8548707752,1222101.4473161034,484632.11928429425,41227.85288270378,44889.24652087475,1.31558648111332,0.9479125248508945,0.37590457256461235,348.16302186878727,56.33781312127207,128932753.0,66.44399999999975,29.299999999999745,6.856999999999977,4.320999999999963,17336.468999999834,2.5,152.78300000000053,13.060000000000121,6.900000000000059,21.3999999999998,87.84700000000092,1.3799999999999961,75.04999999999994,0.7789999999999973
127,Micronesia (country),1.0,0.008547008547008548,0.0024444444444444444,0.0,0.0,0.0,8.693999999999983,0.07430769230769231,0.02123076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115021.0,150.7769999999999,23.0,4.809999999999997,2.3919999999999972,3299.4639999999963,16.0,454.3430000000006,12.019999999999985,0.0,0.0,0.0,0.0,67.8800000000001,0.6199999999999996
128,Moldova,91403.08944954128,582.4633027522935,581.4544701834868,2065.373853211009,13.839449541284404,13.770977064220183,22658.385655963288,144.38986009174306,144.13976605504595,511.99622018348634,3.4306972477064233,3.4137500000000016,1.0121330275229363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10491.69266055046,9272.605504587156,1038.6628440366972,402.5619266055046,504.7316513761468,0.2600917431192661,0.22983944954128446,0.02571100917431193,125.12155963302752,61.012821100917456,4033963.0,123.65499999999929,37.60000000000026,10.863999999999965,6.954999999999958,5189.972000000025,0.2000000000000016,408.50199999999967,5.719999999999984,5.900000000000048,44.59999999999999,86.97899999999953,5.800000000000009,71.90000000000056,0.75
129,Monaco,753.2792792792793,5.617117117117117,5.607488738738739,8.83108108108108,0.07207207207207207,0.0721171171171172,19194.763022522522,143.13314414414427,142.8871373873873,225.0299887387379,1.8365292792792784,1.8364414414414398,0.7107207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0698198198198,184.6599099099099,159.0045045045045,0.0,58.509009009009006,0.8894819819819821,0.47054054054054045,0.4051801801801802,1490.9572072072071,60.68740990990967,39244.0,19347.5,0.0,0.0,0.0,0.0,0.0,0.0,5.460000000000026,0.0,0.0,0.0,13.80000000000011,86.75,0.0
130,Mongolia,4025.78801843318,114.11059907834101,110.75248387096778,10.285714285714286,0.5092165898617511,0.4687442396313363,1228.013866359447,34.80791244239631,33.783585253456216,3.1375023041474646,0.1553133640552995,0.14300691244239633,0.7220506912442394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.341013824885,547398.8894009216,166.9768525345623,1.8181267281105997,6176.21198156682,1.883967741935483,0.00848387096774194,234.52718894009215,107608.71889400922,98002.84331797235,25935.529953917052,4331.640552995392,5506.702764976959,3.2824193548387095,2.989331797235023,0.7911290322580644,1679.7557603686637,67.04695852534556,3278292.0,1.9800000000000113,28.60000000000022,4.030999999999966,2.4210000000000225,11840.845999999927,0.5,460.0430000000032,4.819999999999983,5.5,46.5,71.18000000000023,7.0,69.86999999999972,0.7370000000000015
131,Montenegro,32315.57611241218,231.6112412177986,231.11747306791574,462.25292740046837,3.65807962529274,3.641049180327867,51452.84403747072,368.7713021077281,367.9850281030444,735.9989086651054,5.824362997658079,5.7971943793910965,0.8737470725995304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7601.791569086651,5639.007025761124,1962.784543325527,296.08665105386416,312.6487119437939,1.2103981264637003,0.8978220140515223,0.3125995316159251,497.79156908665107,0.0,628062.0,46.28000000000004,39.10000000000022,14.761999999999942,9.394999999999984,16409.287999999924,1.0,387.30499999999586,10.07999999999995,44.0,47.900000000000084,0.0,3.861000000000034,76.88000000000032,0.8290000000000038
132,Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.84931506849315,89.02739726027397,21.82191780821918,0.0,26.958904109589042,2.2175342465753425,1.780958904109589,0.43643835616438353,5393.082191780822,0.0,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.15999999999993,0.0
133,Morocco,211055.3433476395,1105.1995708154507,1104.459851931331,3678.6587982832616,19.536480686695278,19.51378755364807,5718.020916309012,29.942635193133068,29.92260300429184,99.66412446351934,0.5292660944206007,0.528663090128755,0.9537339055793995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12266.714592274679,2551089.592274678,69.11545493562228,0.3323175965665237,12550.169527896996,0.3400236051502145,0.08224678111587973,28.59377682403434,1120502.7103004293,660203.0386266095,427255.6888412017,17745.403433476396,23049.023605150214,3.0357939914163103,1.7886695278969964,1.1575321888412013,624.4527896995709,67.56525751072928,36910558.0,80.08000000000095,29.600000000000236,6.7689999999999255,4.209000000000015,7485.012999999935,1.0,419.1460000000005,7.139999999999978,0.8000000000000067,47.09999999999982,0.0,1.1000000000000094,76.68000000000025,0.6859999999999999
134,Mozambique,21639.296208530806,166.9739336492891,166.73256161137456,225.51895734597156,1.962085308056872,1.9580355450236964,692.3370924170613,5.3422843601895735,5.334507109004743,7.215367298578202,0.06278672985781995,0.06266113744075832,0.9179383886255927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.7061611374409,194953.20616113744,6.237419431279619,0.039753554502369635,1249.7535545023698,0.039971563981042665,0.08922985781990518,21.695260663507085,1089.4289099526065,949.5900473933649,139.8388625592417,0.0,856.1706161137441,0.003483412322274881,0.0030331753554502365,0.00045023696682464456,27.38388625592417,59.87464454976309,31255435.0,37.72799999999962,17.699999999999875,3.157999999999985,1.870000000000004,1136.1030000000026,62.900000000000404,329.9419999999989,3.2999999999999745,5.09999999999996,29.10000000000022,12.226999999999931,0.6999999999999944,60.84999999999964,0.45599999999999774
135,Myanmar,62345.80575539568,343.158273381295,342.9859400479619,1387.36690647482,7.705035971223022,7.701654676258999,1145.8562949640288,6.306925659472421,6.3037553956834556,25.498371702637893,0.14158513189448438,0.1415683453237412,0.9152757793764987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5818.630695443645,603749.3741007195,11.096338129496399,0.10694244604316543,5961.980815347722,0.10956834532374093,0.03166187050359714,217.7306954436451,13831.083932853717,10967.268585131895,2863.8153477218225,9.112709832134293,5769.237410071943,0.02544364508393285,0.020191846522781776,0.00525179856115108,106.06714628297362,73.80856115107927,54409794.0,81.7210000000004,29.100000000000218,5.731999999999981,3.11999999999998,5591.597000000027,6.400000000000049,202.10400000000107,4.6099999999999595,6.300000000000015,35.20000000000025,79.28700000000018,0.8999999999999956,67.13000000000022,0.5829999999999985
136,Namibia,16921.346511627908,119.51162790697674,118.21563023255806,189.14186046511628,1.6813953488372093,1.645169767441861,6659.5457953488385,47.03487441860466,46.52481395348838,74.43845813953486,0.6617697674418613,0.6474511627906984,0.8135348837209301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.546511627907,135121.96744186047,53.17844651162789,0.3548232558139534,943.1255813953488,0.3711790697674422,0.08978139534883721,25.448139534883694,1460.360465116279,1382.8372093023256,77.52325581395348,87.65581395348838,108.04186046511627,0.057441860465116276,0.05441860465116279,0.003046511627906977,42.527906976744184,47.430697674418376,2540916.0,3.0779999999999803,22.0,3.5519999999999796,2.0850000000000106,9541.808000000081,13.39999999999994,243.81100000000123,3.9400000000000377,9.699999999999925,34.20000000000025,44.60000000000001,0.0,63.7099999999994,0.6459999999999954
137,Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.6086956521739,198.6086956521739,0.0,7.304347826086956,117.47826086956522,1.8330434782608693,1.8330434782608693,0.0,10843.478260869566,0.0,10834.0,682.4500000000003,0.0,0.0,0.0,12895.635000000004,0.0,0.0,24.07,43.0,36.899999999999984,0.0,5.0,59.960000000000015,0.0
138,Nepal,127484.89770354905,969.1398747390397,916.5660626304806,1050.9749478079332,10.887265135699373,9.705643006263049,4375.389958246347,33.26167640918579,31.45731941544884,36.07035281837159,0.37366179540709826,0.3331273486430066,0.8968684759916499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5573.534446764092,1030035.6513569937,35.35169519832984,0.1912672233820461,5662.5031315240085,0.1943235908141964,0.08889352818371607,37.020041753653466,95848.68475991649,93572.49060542797,2276.1941544885176,486.22546972860124,5780.110647181628,0.32895615866388306,0.32114822546972865,0.007807933194154489,198.4070981210856,61.86004175365328,29136808.0,204.42999999999788,25.0,5.809000000000037,3.2119999999999904,2442.8040000000033,15.0,260.79700000000236,7.260000000000084,9.5,37.79999999999966,47.781999999999556,0.29999999999999943,70.77999999999953,0.6019999999999995
139,Netherlands,482316.51569506724,3650.2174887892374,3620.6553385650227,8866.760089686099,39.74215246636771,39.66238116591928,28148.239869955156,213.028585201794,211.3033071748879,517.4686860986545,2.319349775784754,2.3147130044843043,1.0836995515695078,437.5470852017937,25.535479820627813,1118.726457399103,65.28945964125566,26.482100896860995,1.545508968609866,135.24435874439465,7.892930493273539,0.0,473258.3946188341,27.619596412556053,0.0,20568.07399103139,1.200354260089686,0.01246636771300449,3.606502242152466,106749.42376681614,82819.06950672646,24514.79820627803,0.0,14991.769058295964,0.6230044843049327,0.48334080717488787,0.14309417040358746,874.932735426009,63.42717488789249,17134873.0,508.54399999999634,43.20000000000036,18.779000000000227,11.881000000000029,48472.54500000034,0.0,109.36099999999945,5.289999999999973,24.3999999999998,27.299999999999848,0.0,3.3199999999999954,82.27999999999949,0.9440000000000036
